sku,product_num,product_color,product_size,total_each_sku,product_unit_price,order_date,order_id
802-ChiliPepperRed-L,802,ChiliPepperRed,L,1,84,2020/01/01,4256
402-Black-L,402,Black,L,1,80,2020/01/01,4253
402-Navy-L,402,Navy,L,1,80,2020/01/01,4253
402-ChiliPepperRed-L,402,ChiliPepperRed,L,1,80,2020/01/01,4253
230-FuchsiaPurple-XL,230,FuchsiaPurple,XL,1,74,2017/01/01,3300
302-Black-M,302,Black,M,1,74,2017/01/01,3298
501-White-XL,501,White,XL,1,67,2017/01/01,3292
402-White-XL,402,White,XL,1,74,2017/01/01,3292
202-Black-M,202,Black,M,1,76.15,2017/01/01,3296
402-Black-M,402,Black,M,1,76.15,2017/01/01,3296
230-White-M,230,White,M,1,74,2017/01/01,3294
230-SlateGray-M,230,SlateGray,M,1,74,2017/01/01,3294
402-White-XL,402,White,XL,1,74,2017/01/01,3297
402-SlateGray-XL,402,SlateGray,XL,1,74,2017/01/01,3297
402-Black-L,402,Black,L,2,79.66,2017/01/01,3293
402-White-L,402,White,L,2,79.66,2017/01/01,3293
402-Black-M,402,Black,M,1,74,2017/01/01,3290
402-Navy-M,402,Navy,M,1,74,2017/01/01,3290
402-SlateGray-M,402,SlateGray,M,1,74,2017/01/01,3290
230-Black-XL,230,Black,XL,1,80,2019/01/01,3732
402-SlateGray-L,402,SlateGray,L,1,80,2019/01/01,3734
802-White-S,802,White,S,1,84,2019/01/01,3739
802-Black-S,802,Black,S,1,84,2019/01/01,3736
802-ChiliPepperRed-S,802,ChiliPepperRed,S,1,84,2019/01/01,3736
501-Black-M,501,Black,M,1,74,2019/01/01,3740
302-SlateGray-M,302,SlateGray,M,1,80,2019/01/01,3740
601-Black-M,601,Black,M,1,84,2019/01/01,3740
802-Black-L,802,Black,L,1,84,2019/01/01,3731
402-White-L,402,White,L,1,80,2019/01/01,3731
402-Ivory-L,402,Ivory,L,1,80,2019/01/01,3731
230-SlateGray-S,230,SlateGray,S,1,80,2019/01/01,3730
230-Black-S,230,Black,S,1,80,2019/01/01,3730
201-Black-S,201,Black,S,1,74,2019/01/01,3730
201-White-S,201,White,S,1,74,2019/01/01,3730
402-Black-L,402,Black,L,2,80,2019/01/01,3733
402-White-L,402,White,L,2,80,2019/01/01,3733
801-Black-L,801,Black,L,1,68,2016/01/01,2628
802-Navy-L,802,Navy,L,1,76,2016/01/01,2626
801-Black-M,801,Black,M,1,68,2016/01/01,2655
801-White-M,801,White,M,1,68,2016/01/01,2655
402-Black-L,402,Black,L,1,74,2016/01/01,2619
802-Black-L,802,Black,L,1,76,2016/01/01,2619
202-Black-XS,202,Black,XS,1,74,2016/01/01,2614
201-Black-S,201,Black,S,1,67,2016/01/01,2614
